Brand,Model,Imagen,Contenido,Contenido1,Contenido2,Contenido10,Contenido11,Contenido12
 vidaxl , 51021 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 53, kWh/año ,Ruido, 59, dB 
 vidaxl , 51023 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 53, kWh/año ,Ruido, 59, dB 
 vidaxl , 50167 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 53, kWh/año ,Ruido, 59, dB 
 vidaxl , 51022 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 53, kWh/año ,Ruido, 59, dB 
 Gaggenau , VL414112 AR403122 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 40,4", kWh/año ,Ruido, 71, dB 
 Gaggenau , VL414112 AR400142 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 27,4", kWh/año ,Ruido, 69, dB 
 Gaggenau , VL414112 AL401142 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 60,3", kWh/año ,Ruido, 74, dB 
 falmec , CPLI90.E21P2#ZZZI490F ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 79,1", kWh/año ,Ruido, 62, dB 
 falmec , CPLN90.E21P2#ZZZI490F ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía, 71, kWh/año ,Ruido, 62, dB 
 Haier , HAPY72ES6X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 68,9", kWh/año ,Ruido, 65, dB 
 falmec , CPLI90.E21P2#ZZZH490F ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 79,1", kWh/año ,Ruido, 62, dB 
 falmec , CPLN90.E21P2#ZZZH490F ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía, 71, kWh/año ,Ruido, 62, dB 
 TEKA , DBP 60 PRO INOX VR01 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 104,1", kWh/año ,Ruido, 68, dB 
 FAGOR , 3CFS-9060X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 29,7", kWh/año ,Ruido, 63, dB 
 AMICA , KHF 665 650 S ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 21,7", kWh/año ,Ruido, 66, dB 
 MICAN , 60270 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 17,5", kWh/año ,Ruido, 53, dB 
 AMICA , KHF 685 650 S ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 21,7", kWh/año ,Ruido, 66, dB 
 Novy , 8711 V02 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 33,4", kWh/año ,Ruido, 59, dB 
 FAGOR , 3CFS-7060X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 30,2", kWh/año ,Ruido, 63, dB 
 Bosch , DIB91JN55 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 37,3", kWh/año ,Ruido, 62, dB 
 FAGOR , 3CFS-6060X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 30,2", kWh/año ,Ruido, 63, dB 
 AMICA , OKS9542TB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 45,7", kWh/año ,Ruido, 67, dB 
 Neff , I98WMM1S5 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 37,8", kWh/año ,Ruido, 62, dB 
 Siemens , LD98WMM65 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 37,8", kWh/año ,Ruido, 62, dB 
 GRAM , EFS 5693-90 B ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 48,6", kWh/año ,Ruido, 63, dB 
 MICAN , 60282 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 49,1", kWh/año ,Ruido, 68, dB 
 Novy , 8741 V02 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 39,3", kWh/año ,Ruido, 59, dB 
 Siemens , LI64MA531 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 22,2", kWh/año ,Ruido, 62, dB 
 Neff , I98WMM1S7B ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 37,8", kWh/año ,Ruido, 62, dB 
 Neff , I98WMM1S7 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 37,8", kWh/año ,Ruido, 62, dB 
 AMICA , FH 17275 S ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 58,9", kWh/año ,Ruido, 65, dB 
 FAGOR , 3CFP-7050X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 47,5", kWh/año ,Ruido, 68, dB 
 TECNOWIND , KA7500 90-K40NR0020 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 30,6", kWh/año ,Ruido, 65, dB 
 Balay , 3BT267MX ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 37,9", kWh/año ,Ruido, 53, dB 
 Gaggenau , AL200190 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 37,8", kWh/año ,Ruido, 62, dB 
 MICAN , 60280 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 55,1", kWh/año ,Ruido, 68, dB 
 AMICA , OKS6542TB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 40,1", kWh/año ,Ruido, 67, dB 
 Siemens , LD98WMM66 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 37,8", kWh/año ,Ruido, 62, dB 
 AMICA , KHF 684 630 S ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 46,4", kWh/año ,Ruido, 67, dB 
 AMICA , KHF 694 630 S ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 46,4", kWh/año ,Ruido, 67, dB 
 GRAM , EFS 5663-90 B ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 48,6", kWh/año ,Ruido, 63, dB 
 Midea , MIDEA MH60B4300B-CZ ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 56,6", kWh/año ,Ruido, 65, dB 
 TECNOWIND , KA7500 60-K40NR0019 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 30,6", kWh/año ,Ruido, 65, dB 
 AMICA , KHF 664 630 S ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 46,4", kWh/año ,Ruido, 67, dB 
 AMICA , OTS6446I ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 24,1", kWh/año ,Ruido, 69, dB 
 MICAN , 60281 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 55,1", kWh/año ,Ruido, 68, dB 
 SMEG , KV26P ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 49,1", kWh/año ,Ruido, 58, dB 
 Bosch , PIE811B15E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Siemens , EH811BE15E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Bosch , PIE611B15E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Bosch , PIE695B15E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Bosch , PIE631B15E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Novy , 650 V02 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,1", kWh/año ,Ruido, 56, dB 
 Novy , 828	V02 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 62,9", kWh/año ,Ruido, 58, dB 
 Siemens , EH611BE15E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Bosch , PIE601B15E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Novy , 655 V02 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía, 62, kWh/año ,Ruido, 58, dB 
 Neff , T46CB4AX2 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Siemens , EH877BE15E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Balay , 3BT264MX ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 41,1", kWh/año ,Ruido, 67, dB 
 Novy , 829	V02 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,9", kWh/año ,Ruido, 58, dB 
 Neff , T48CB1AX2 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Bosch , PIE895B15E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 61,8", kWh/año ,Ruido, 69, dB 
 Midea , MIDEA MH60S2100X-CZ ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 41,6", kWh/año ,Ruido, 65, dB 
 Midea , MIDEA MH60T2200X-CZ ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía, 53, kWh/año ,Ruido, 63, dB 
 Midea , MIDEA MH60B3250X-CZ ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 90,6", kWh/año ,Ruido, 65, dB 
 TECNOWIND , VALKYR WHITE 90-K468R0026 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 75,3", kWh/año ,Ruido, 56, dB 
 TECNOWIND , ESTRAIBILE PLUS 60-K104R0077 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía, 67, kWh/año ,Ruido, 69, dB 
 AMICA , OTS6236W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 43,9", kWh/año ,Ruido, 67, dB 
 Midea , MIDEA MH60B3200X-CZ ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía, 55, kWh/año ,Ruido, 68, dB 
 TECNOWIND , ESTRAIBILE PLUS 90-K104R0079	 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía, 67, kWh/año ,Ruido, 69, dB 
 AMICA , OTS6236I ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 43,9", kWh/año ,Ruido, 67, dB 
 Midea , MIDEA MH60S3100W-CZ ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 41,6", kWh/año ,Ruido, 65, dB 
 TECNOWIND , CT STYLE 70-K123I0171 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 76,6", kWh/año ,Ruido, 61, dB 
 TECNOWIND , VALKYR BLACK 90-K468R0028 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 75,3", kWh/año ,Ruido, 56, dB 
 TECNOWIND , LEVEL MID 90-K326R0044 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 Balay , 3BT294MX ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 46,1", kWh/año ,Ruido, 67, dB 
 AMICA , OTS9446I ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía, 96, kWh/año ,Ruido, 71, dB 
 TECNOWIND , CT STYLE 60-K123I0172 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 76,6", kWh/año ,Ruido, 61, dB 
 Bosch , DFM094W53 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 46,1", kWh/año ,Ruido, 67, dB 
 AMICA , OMP9554BG ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 66,2", kWh/año ,Ruido, 63, dB 
 Flector , 247230 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía, 42, kWh/año ,Ruido, 61, dB 
 TECNOWIND , VALKYR WHITE 60-K468R0025 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 75,3", kWh/año ,Ruido, 56, dB 
 TECNOWIND , VALKYR BLACK 60-K468R0027 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 75,3", kWh/año ,Ruido, 56, dB 
 Flector , 247229 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía, 42, kWh/año ,Ruido, 61, dB 
 TECNOWIND , CP PLUS 80-K102R0191 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 94,9", kWh/año ,Ruido, 66, dB 
 TECNOWIND , LEVEL BASIC 90-K326R0041 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 68,2", kWh/año ,Ruido, 60, dB 
 TECNOWIND , NOVELLA 3T 60-K002R0656 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 63, kWh/año ,Ruido, 62, dB 
 Midea , MIDEA MH60A3200B-CZ ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 55,7", kWh/año ,Ruido, 62, dB 
 TECNOWIND , CP BASIC 60-K102R0188 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 63, kWh/año ,Ruido, 61, dB 
 TECNOWIND , CP PLUS 60-K102R0190 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 63, kWh/año ,Ruido, 61, dB 
 TECNOWIND , RAFT BASIC 60-K132R0044 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 81,7", kWh/año ,Ruido, 58, dB 
 TECNOWIND , ELETTA WH90-K217R0215 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 TECNOWIND , ELETTA WH60-K217R0216 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 TECNOWIND , LEVEL MID 60-K326R0045 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 TECNOWIND , FLEX 90 MID-K338R0017 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 TECNOWIND , S4 90-K124R0596 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 63, kWh/año ,Ruido, 61, dB 
 TECNOWIND , ELETTA IX60-K217R0217 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 TECNOWIND , LEVEL BASIC 60-K326R0040 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 68,2", kWh/año ,Ruido, 60, dB 
 TECNOWIND , FLEX MID 60-K338R0018 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 TECNOWIND , RAFT BASIC 90-K132R0045 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 81,7", kWh/año ,Ruido, 58, dB 
 TECNOWIND , RAFT BASIC 120-K132R0046 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 81,7", kWh/año ,Ruido, 58, dB 
 TECNOWIND , ELETTA IX90-K217R0218 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 TECNOWIND , BEETLE 60-K117R0105 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 68,6", kWh/año ,Ruido, 60, dB 
 TECNOWIND , NOVELLA 3 90-K002R0655 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 63, kWh/año ,Ruido, 62, dB 
 TECNOWIND , NOVELLA 3T 90-K002R0657 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 63, kWh/año ,Ruido, 62, dB 
 Beko , HCB63741BX 7702382937 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 80,7", kWh/año ,Ruido, 63, dB 
 TECNOWIND , CP BASIC 80-K102R0189 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 63, kWh/año ,Ruido, 61, dB 
 UNIQA , S4 60-K124R0595 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 63, kWh/año ,Ruido, 61, dB 
 TECNOWIND , BEETLE 80-K117R0106 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 TECNOWIND , NOVELLA 3 60-K002R0654 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 63, kWh/año ,Ruido, 62, dB 
 TECNOWIND , SMOOTH MID 90-K327R0012 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 TECNOWIND , SMOOTH MID 60-K327R0013 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 67, kWh/año ,Ruido, 60, dB 
 BEKO , BHCA94640BH 8897253200 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 50,7", kWh/año ,Ruido, 63, dB 
 BEKO , BHCB93640BH 8897323200 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 47,8", kWh/año ,Ruido, 68, dB 
 BEKO , HCB91731BX 7702388631 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 121, kWh/año ,Ruido, 64, dB 
 Faber , 305.0621.941 P2259                                                                                                                                                                                       ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 54,2", kWh/año ,Ruido, 67, dB 
 Faber , 305.0628.321 P2262                                                                                                                                                                                       ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía, 55, kWh/año ,Ruido, 64, dB 
