Type,Title,eclrow,Content,eclrow7,Content8,Image
 {enjoysimplicity}™ , EL793490 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL795472 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL801476 ,Useful luminous flux, 390,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL801592 ,Useful luminous flux, 500,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL801686 ,Useful luminous flux, 575,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Prismalux s.r.l. , 159750.01 ,Useful luminous flux, 2 500,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Iper , 8029513479969 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Iper , 8029513479976 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Iper , 8029513480781 ,Useful luminous flux, 345,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Iper , 8029513480804 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Star Trading , 375-41-1 ,Useful luminous flux, 800,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LUCE STYL , GU10-6W-3000K ,Useful luminous flux, 510,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 217260 ,Useful luminous flux, 806,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 217262 ,Useful luminous flux, 806,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 SOLIGHT , 760210F ,Useful luminous flux, 1 055,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Belns Melns , 39332033 ,Useful luminous flux, 440,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Belns Melns , 39502672 ,Useful luminous flux, 430,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" LE, Lighting Ever, LEpro ", 100089-WW-EU-6 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL822922 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL822936 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 SYLVANIA , SAX0239A_2780 ,Useful luminous flux, 550,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 SYLVANIA , SAX0240A_2780 ,Useful luminous flux, 550,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 SYLVANIA , SAX0243A_2780 ,Useful luminous flux, 550,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 SYLVANIA , SAX0260A_3080 ,Useful luminous flux, 1 200,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL801594 ,Useful luminous flux, 500,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 STANBOW , ST-1947 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL793474 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LED line® , 477279 ,Useful luminous flux, 480,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL722806 ,Useful luminous flux, 806,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL722902 ,Useful luminous flux, 1 060,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL722906 ,Useful luminous flux, 1 060,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL721470 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL736470 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL103454 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL805364 ,Useful luminous flux, 345,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL809104 ,Useful luminous flux, 665,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL794060 ,Useful luminous flux, 1 060,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL881423 ,Useful luminous flux, 400,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL881426 ,Useful luminous flux, 400,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL882530 ,Useful luminous flux, 570,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL801682 ,Useful luminous flux, 575,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Prismalux s.r.l. , 164564.01_4000K ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Prismalux s.r.l. , 164565.01_4000K ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Prismalux s.r.l. , 166881.01_4000K ,Useful luminous flux, 806,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21535 ,Useful luminous flux, 8 400,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21536 ,Useful luminous flux, 8 400,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" SHENZHEN EVELUSTER LIGHTING CO.,LTD ", VT-FOB-528-24VWW ,Useful luminous flux, 1 500,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Belns Melns , 39332677 ,Useful luminous flux, 440,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" LE, Lighting Ever, LEpro ", 100089-WW-EU-12 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Fischer & Honsel GmbH , 201103 ,Useful luminous flux, 420,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL822904 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL822919 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL822929 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL822934 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Prismalux s.r.l. , 164563.01 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Prismalux s.r.l. , 164564.01 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Prismalux s.r.l. , 164565.01 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Iper , 8029513480798 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Iper , 8029513480835 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Majestic , 1306000800 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Majestic , 1306001100 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL741253 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDYA , 19048 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL801596 ,Useful luminous flux, 500,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL721250 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL721256 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL795474 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL881574 ,Useful luminous flux, 570,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LED line® , 477057 ,Useful luminous flux, 480,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LED line® , 477095 ,Useful luminous flux, 480,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LED line® , 477187 ,Useful luminous flux, 480,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LED line® , 477286 ,Useful luminous flux, 480,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LED line® , 477293 ,Useful luminous flux, 480,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Lumsevi 2016 S.L , 54525 ,Useful luminous flux, 1 386,Energy consumption in on-mode, 108,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" Zhengzhou benzhen Technology Co., Ltd ", BZMDD-XDD-40A ,Useful luminous flux, 2 500,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 SYLVANIA , SAX0445A_6580 ,Useful luminous flux, 14 908,Energy consumption in on-mode, 130,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL722807 ,Useful luminous flux, 806,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL726470 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL731254 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL731470 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL102454 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL805366 ,Useful luminous flux, 345,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL809102 ,Useful luminous flux, 665,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL791063 ,Useful luminous flux, 1 060,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL791130 ,Useful luminous flux, 1 060,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL881424 ,Useful luminous flux, 400,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL801683 ,Useful luminous flux, 575,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Prismalux s.r.l. , 159771.01_4000K ,Useful luminous flux, 1 521,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21539 ,Useful luminous flux, 4 200,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21540 ,Useful luminous flux, 4 200,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" SHENZHEN EVELUSTER LIGHTING CO.,LTD ", VT-FOB-640-24VDW ,Useful luminous flux, 1 400,Energy consumption in on-mode, 14,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" LE, Lighting Ever, LEpro ", 100089-WW-EU-6-c ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Rhein  Lighting , RH-MSD24-24W-3000 ,Useful luminous flux, 1 997,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL824461 ,Useful luminous flux, 400,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 VIVIDA BULBS , LED20012.3X3 ,Useful luminous flux, 860,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Iper , 8029513479938 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Iper , 8029513480880 ,Useful luminous flux, 1 055,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Calex , 900008.1 ,Useful luminous flux, 806,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ANSLUT , 014212 ,Useful luminous flux, 3 200,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ANSLUT , 014213 ,Useful luminous flux, 3 200,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL741250 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL741470 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 SYLVANIA , SAX0266A_3080 ,Useful luminous flux, 2 350,Energy consumption in on-mode, 21,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 STANBOW , ST-2059 ,Useful luminous flux, 1 200,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ILUMINIA , DE431 ,Useful luminous flux, 7 600,Energy consumption in on-mode, 70,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Megos , 5006572 ,Useful luminous flux, 345,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL106106 ,Useful luminous flux, 320,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL801684 ,Useful luminous flux, 575,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 TK TOMASZ KRYWULT , 3541 ,Useful luminous flux, 4 210,Energy consumption in on-mode, 86,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 FSL ,  FSF809B1 10W 6500K  ,Useful luminous flux, 800,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" LE, Lighting Ever, LEpro ", 902002-EU-2 ,Useful luminous flux, 300,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 TRIXLINE , BC  60W E14 C35 2700K ,Useful luminous flux, 540,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" Shenzhen Langka Electronic Co., Ltd. ", M4 ,Useful luminous flux, 55,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Xenon ,"  3746 SMART LED Gabionen Leuchte Lampe 0,95m Länge mit RGB + Warm Weiß mit APP Steuerung ",Useful luminous flux, 725,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Xenon ," 3755 SMART LED Gabionen Leuchte Lampe 1,10m Länge mit RGB + Warm Weiß mit APP Steuerung ",Useful luminous flux, 805,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Xenon ," 3756 SMART LED Gabionen Leuchte Lampe 1,20m Länge mit RGB + Warm Weiß mit APP Steuerung ",Useful luminous flux, 895,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Rhein  Lighting , RH-D01-22W-4000 ,Useful luminous flux, 1 749,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Rhein  Lighting , RH-D02-22W-3000 ,Useful luminous flux, 1 745,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 {enjoysimplicity}™ , EL825601 ,Useful luminous flux, 320,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 LED line® , 477309 ,Useful luminous flux, 200,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 LED line® , 477316 ,Useful luminous flux, 200,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Schiefer , 267031400 ,Useful luminous flux, 320,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 FSL ,  FSLC172 18W 5700K  ,Useful luminous flux, 1 400,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 TRIXLINE , BC 40W E14 C35 2700K ,Useful luminous flux, 340,Energy consumption in on-mode, 40,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Rhein  Lighting , RH-D02-22W-4000 ,Useful luminous flux, 1 820,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 RUM-LUX , N-LED-2101-20W IP54 ,Useful luminous flux, 1 400,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 LED line® , 477200 ,Useful luminous flux, 200,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Iper , 8029513479983 ,Useful luminous flux, 250,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Schiefer , 144839900 ,Useful luminous flux, 220,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 TRIXLINE , BC 25W E14 C35 2700K ,Useful luminous flux, 210,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" LE, Lighting Ever, LEpro ", PR902002-EU-4 ,Useful luminous flux, 300,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Belns Melns , 39063623 ,Useful luminous flux, 490,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" Guangzhou Kaituo Network Technology Co., Ltd. ", S450 ,Useful luminous flux, 200,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Xenon ," 3743 SMART LED Gabionen Leuchte Lampe 0,90m Länge mit RGB + Warm Weiß mit APP Steuerung ",Useful luminous flux, 695,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 KHG , KIDO T1DU MB ,Useful luminous flux, 329,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 LED line® , 477231 ,Useful luminous flux, 200,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" LE, Lighting Ever, LEpro ", PR902002-EU-2 ,Useful luminous flux, 300,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" Shenzhen Langka Electronic Co., Ltd. ", M1 ,Useful luminous flux, 55,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" Shenzhen Langka Electronic Co., Ltd. ", S400 ,Useful luminous flux, 270,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" Guangzhou Kaituo Network Technology Co., Ltd. ", M4WIFI ,Useful luminous flux, 75,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Rhein  Lighting , RH-D01-22W-3000 ,Useful luminous flux, 1 588,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Rhein  Lighting , RH-D03-15W-3000 ,Useful luminous flux, 1 260,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Rhein  Lighting , RH-D03-15W-4000 ,Useful luminous flux, 1 328,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 TK TOMASZ KRYWULT , 3542 ,Useful luminous flux, 5 624,Energy consumption in on-mode, 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
