Unnamed: 0,Type,Brand,Model,Type_consumption,Consumption,Label,Other,Id
2465.0,Dishwasher,NODOR,NorCare DW6142 I SL,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2466.0,Dishwasher,Amica,DFM66C8EOiBH,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2467.0,Dishwasher,Amica,DFM46C8EOiBH,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2468.0,Dishwasher,Amica,DFM68C9EONViID,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2469.0,Dishwasher,Amica,DIM68C9EBVi STUDIO,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2470.0,Dishwasher,Amica,MI 438 BLDC,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2471.0,Dishwasher,Gaggenau,DF260100,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
2472.0,Dishwasher,Gaggenau,DF271100,"Energy consumption [per 100 cycles, based on the eco programme]",73.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,12.0,0
2473.0,Dishwasher,Amica,DIM46C6EBOiTH,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2474.0,Dishwasher,Amica,DIM46C9TBONSiH,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2475.0,Dishwasher,Bosch,SMV6ZCX02E,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2476.0,Dishwasher,Amica,DFM66C9EOiID,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2477.0,Dishwasher,Amica,DIM68C10EBONSViD,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2478.0,Dishwasher,Gaggenau,DF270100,"Energy consumption [per 100 cycles, based on the eco programme]",73.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,12.0,0
2479.0,Dishwasher,Gaggenau,DF270100F,"Energy consumption [per 100 cycles, based on the eco programme]",73.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,12.0,0
2480.0,Dishwasher,Siemens,SN53ES16AE,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
2481.0,Dishwasher,SCHNEIDER,SCLT6442CB,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2482.0,Dishwasher,Bosch,SMS4EMI60T,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
2483.0,Dishwasher,Siemens,SN23EW60KT,"Energy consumption [per 100 cycles, based on the eco programme]",73.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,12.0,0
2484.0,Dishwasher,Hansa,ZIM667ELH,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2485.0,Dishwasher,Hansa,ZIM486ELH,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2486.0,Dishwasher,IKEA,FINPUTSAD 30475624,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2487.0,Dishwasher,Bosch,SMH6ZDX00E,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
2488.0,Dishwasher,Amica,DIM66C7EBOiEU,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2489.0,Dishwasher,Gaggenau,DF481100F,"Energy consumption [per 100 cycles, based on the eco programme]",73.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,12.0,0
2490.0,Dishwasher,Amica,DIM46C6EBOiEU,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2491.0,Dishwasher,Bosch,SMI8ZDS80T,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
2492.0,Dishwasher,Bosch,SMS4EKI60T,"Energy consumption [per 100 cycles, based on the eco programme]",73.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,12.0,0
2493.0,Dishwasher,Bosch,SMS6EAI80T,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
2494.0,Dishwasher,Siemens,SN57ZS80DT,"Energy consumption [per 100 cycles, based on the eco programme]",74.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,13.0,0
2495.0,Dishwasher,Amica,DIM48C1EBVi STUDIO,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2496.0,Dishwasher,Amica,DIM48C10EBONSViD,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2497.0,Dishwasher,Amica,EGSPV 580 900,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2498.0,Dishwasher,Gaggenau,DF480100F,"Energy consumption [per 100 cycles, based on the eco programme]",73.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,12.0,0
2499.0,Dishwasher,MIDEA,MFD60S300W.1-ES,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2500.0,Dishwasher,﻿ MIDEA,MFD45S300W.1-ES,"Energy consumption [per 100 cycles, based on the eco programme]",75.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,14.0,0
2501.0,Dishwasher,hanseatic,HGU4582C10T7736EI,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2502.0,Dishwasher,IKEA,FINPUTSAD 50475623,"Energy consumption [per 100 cycles, based on the eco programme]",59.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,10.0,0
2503.0,Dishwasher,Bosch,SMV6ECX63E,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2504.0,Dishwasher,Gram,OM 62-39 T/1,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2505.0,Dishwasher,Amica,DFM42D7TOqWD,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2506.0,Dishwasher,Amica,DFM62D7TOqID,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2507.0,Dishwasher,Amica,DFM62D7TOqWD,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2508.0,Dishwasher,Amica,GSP 544 910-1 E,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2509.0,Dishwasher,Amica,DIM62D7TBOqH,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2510.0,Dishwasher,Amica,DIM62D7TBOqD,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2511.0,Dishwasher,Gaggenau,DF210100,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2512.0,Dishwasher,Balay,3VS5030BP,"Energy consumption [per 100 cycles, based on the eco programme]",82.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,12.0,0
2513.0,Dishwasher,Gaggenau,DF211100,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2514.0,Dishwasher,Neff,S155HCX27G,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2515.0,Dishwasher,Siemens,SN23HW60AG,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2516.0,Dishwasher,Fagor,3LVF-435ADX,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2517.0,Dishwasher,SCHNEIDER,SCLB6444D1,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2518.0,Dishwasher,ARTICA,ALV7601DX,"Energy consumption [per 100 cycles, based on the eco programme]",83.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2519.0,Dishwasher,Siemens,SN63HX60MT,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2520.0,Dishwasher,Amica,EGSPV 586 900,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2521.0,Dishwasher,Amica,EGSPV 596 200,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2522.0,Dishwasher,Amica,ZIM608TBE IN,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2523.0,Dishwasher,Amica,EGSPV 596 910,"Energy consumption [per 100 cycles, based on the eco programme]",82.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,12.0,0
2524.0,Dishwasher,IKEA,DISKAD 40475416,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2525.0,Dishwasher,IKEA,DISKAD 00475418,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2526.0,Dishwasher,IKEA,RENODLAD 50475618,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2527.0,Dishwasher,Pitsos,DVF61X00,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2528.0,Dishwasher,Bosch,SMS2HAI12E,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2529.0,Dishwasher,GRAM,OM 6340-90 RT/1,"Energy consumption [per 100 cycles, based on the eco programme]",86.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,15.0,0
2530.0,Dishwasher,GRAM,OM 6640-90 RT X/1,"Energy consumption [per 100 cycles, based on the eco programme]",86.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,15.0,0
2531.0,Dishwasher,Gram,DS 4911-60 T/1,"Energy consumption [per 100 cycles, based on the eco programme]",76.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2532.0,Dishwasher,Amica,DFM62D7TOqWH,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2533.0,Dishwasher,Amica,EGSP 574 930-1 E,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2534.0,Dishwasher,Amica,DFM44D7EOqWH,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2535.0,Dishwasher,Amica,DIM64D7EBOqH,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2536.0,Dishwasher,Amica,DIM64D7EBOqD,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2537.0,Dishwasher,Siemens,SN63HX52CG,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2538.0,Dishwasher,Jeken,X24LV44 inox,"Energy consumption [per 100 cycles, based on the eco programme]",86.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,15.0,0
2539.0,Dishwasher,Fagor,3LVF-638ADIT,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2540.0,Dishwasher,Amica,EGSPV 596 915,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2541.0,Dishwasher,Mican,50640.0,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2542.0,Dishwasher,ORIMA,OR 12-766 X,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2543.0,Dishwasher,MIDEA,MFD45S200S.1-ES,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2544.0,Dishwasher,Midea,MID60S200L.1-ES,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2545.0,Dishwasher,IKEA,DISKAD 60475420,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2546.0,Dishwasher,IKEA,HYGIENISK 20475610,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2547.0,Dishwasher,IKEA,MEDELSTOR 10475502,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2548.0,Dishwasher,IKEA,HYGIENISK 00475611,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2549.0,Dishwasher,IKEA,MEDELSTOR 70475504,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2550.0,Dishwasher,Amica,DFM42D7TOqWH,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2551.0,Dishwasher,Amica,DFM64D7EOqID,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2552.0,Dishwasher,Inventum,VVW6040AB/02,"Energy consumption [per 100 cycles, based on the eco programme]",86.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,15.0,0
2553.0,Dishwasher,Amica,MV 447 ADW,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2554.0,Dishwasher,Amica,MV 447 ADX,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2555.0,Dishwasher,Bosch,SMS4HAW40G,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2556.0,Dishwasher,Bosch,SMV4HAX40G,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2557.0,Dishwasher,Siemens,SN61HX02AG,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2558.0,Dishwasher,Bosch,SMV2HAX02G,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2559.0,Dishwasher,Jeken,W23LV25 blanc,"Energy consumption [per 100 cycles, based on the eco programme]",86.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,15.0,0
2560.0,Dishwasher,Amica,EGSPU 500 920-1 E,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2561.0,Dishwasher,Fagor,3LVF-635AD,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2562.0,Dishwasher,Fagor,3LVF-635ADX,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2563.0,Dishwasher,Fagor,3LVF-635ADIT,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2564.0,Dishwasher,Fagor,3LVF-638ADX,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2565.0,Dishwasher,SCHNEIDER,SCLT6444DG,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2566.0,Dishwasher,SCHNEIDER,SCDW644DCU,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2567.0,Dishwasher,Premiere,246964.0,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2568.0,Dishwasher,Siemens,SN25HI80MT,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2569.0,Dishwasher,Siemens,SN25HW80MT,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2570.0,Dishwasher,Amica,EGSPU 514 930-1 E,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2571.0,Dishwasher,Hansa,ZIM466ELH,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2572.0,Dishwasher,Hansa,ZIM647TH,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2573.0,Dishwasher,Amica,EGSP 566 100 E,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2574.0,Dishwasher,Gram,OMI 62-38 T/1,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2575.0,Dishwasher,Amica,MV 638 AEDX,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2576.0,Dishwasher,Amica,DFM42D7TOqSD,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2577.0,Dishwasher,Inventum,VVW7080BS+++/02,"Energy consumption [per 100 cycles, based on the eco programme]",86.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,15.0,0
2578.0,Dishwasher,Bosch,SMS4HCW40G,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2579.0,Dishwasher,Amica,MI 647 AD,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2580.0,Dishwasher,Amica,DIM44D6EBOqH,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2581.0,Dishwasher,Fagor,3LVF-438ADX,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2582.0,Dishwasher,ARTICA,ALV7600DW,"Energy consumption [per 100 cycles, based on the eco programme]",83.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2583.0,Dishwasher,Bosch,SMS6ECI81T,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2584.0,Dishwasher,MIDEA,MID60S200.1-ES,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2585.0,Dishwasher,IKEA,PROFFSIG 20475422,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2586.0,Dishwasher,IKEA,PROFFSIG 00475423,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2587.0,Dishwasher,IKEA,HYGIENISK 80475612,"Energy consumption [per 100 cycles, based on the eco programme]",85.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,14.0,0
2588.0,Dishwasher,IKEA,MEDELSTOR 40475553,"Energy consumption [per 100 cycles, based on the eco programme]",67.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,10.0,0
2589.0,Dishwasher,IKEA,RENODLAD 90475616,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2590.0,Dishwasher,IKEA,RENODLAD 70475617,"Energy consumption [per 100 cycles, based on the eco programme]",84.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,13.0,0
2591.0,Dishwasher,GRAM,OM 6640-90 RT/1,"Energy consumption [per 100 cycles, based on the eco programme]",86.0,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,15.0,0
