,Brand,Model,Contenido2,Consumo en Ciclo Completo,Label Ciclo Completo,Consumo en Ciclo de Lavado,Label Ciclo de Lavado
1316, LG Electronics , F4DV7009S1W ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1317, Logik , LI8W6D20 ,Consumo de energía ponderado (por 100 ciclos),360,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1318, Electrolux , EW7W5268E5 914600621 ,Consumo de energía ponderado (por 100 ciclos),250,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1319, Candy , CSWS43642DE/2-11 ,Consumo de energía ponderado (por 100 ciclos),322,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1320, Candy , CBD 485D1E/1-S ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1321, ARCTIC , APLWD741262WST 7169343300 ,Consumo de energía ponderado (por 100 ciclos),265,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1322, Hoover , H3DSQ496TAMCE-84 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1323, Candy , CSWS4128TWME-47 ,Consumo de energía ponderado (por 100 ciclos),454,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1324, Candy , ROW61064DWMCE-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1325, Hoover , H3DS 4965TACE-80 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1326, Hoover , H3DS4855TACBE-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1327, Hoover , H3D41065TACBE-80 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,68,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1328, Hoover , H3DS 4855TACE-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1329, Hoover , HBDS485D1ACE-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1330, Candy , CBD 585D1E/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1331, TEKA , LSI5 1481 EU ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1332, Miele , WTI360 WPM PWash 8/5 kg ,Consumo de energía ponderado (por 100 ciclos),262,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,46,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1333, TEKA , LSI5 1481 EU EXP ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1334, Elektroland Austria , WT20 Gmunden ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1335, NABO , WT 1487 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1336, Kernau , KFWD 8642 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1337, Montpellier Domestic Appliances , MWD7515W ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1338, Montpellier Domestic Appliances , MWD7515K ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1339, NABO , WT 1275 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1340, Logik , L8W5D21E ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
1341, AEG , L7WDP862G 914603848 ,Consumo de energía ponderado (por 100 ciclos),250,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1342, AEG , L7WDB861G 914603847 ,Consumo de energía ponderado (por 100 ciclos),250,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1343, Amica , AWDG7512CL ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1344, Samsung , WD9ETA049BT ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1345, Beko , HTE 7616 X0 7169343800 ,Consumo de energía ponderado (por 100 ciclos),265,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1346, Amica , AWD1C8514ELSD ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
1347, Amica , AWD1C8514ELSH ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
1348, INDESIT , IWDC 65125 S UK N ,Consumo de energía ponderado (por 100 ciclos),370,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
1349, HOTPOINT , RDG 9643 KS UK N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1350, Beko , HTE 7736 XC0 7165143700 ,Consumo de energía ponderado (por 100 ciclos),216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1351, Candy , CBD485D2BBE/-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1352, Beko , HTE7736CSXCW 7165145600 ,Consumo de energía ponderado (por 100 ciclos),216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1353, LG Electronics , F964V50WRS ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1354, HOTPOINT , BI WDHG 75148 UK N ,Consumo de energía ponderado (por 100 ciclos),324,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1355, ELEKTRABREGENZ , WTS 81451 7165144900 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1356, Logik , L10W6D20 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,68,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1357, Logik , L8W5D20 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
1358, Candy , ROW4854DWMSE/1-S ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1359, Beko , HTV 8716 X0 7161548200 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1360, LG Electronics , F964V71WRHT ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1361, LG Electronics , F4DV710H1E ,Consumo de energía ponderado (por 100 ciclos),391,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,53,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1362, LG Electronics , F4DV509H0E ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1363, Baumatic , BDI1485D4E/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1364, LG Electronics , K4DV709H0W ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1365, Beko , HTV 8746 XF 7161546400 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1366, Hoover , HBDOS 695TME-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1367, Hoover , HLW3DQ4752DE-84 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1368, BLOMBERG , LRF1854310W 7161549000 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1369, LG Electronics , W4DV709H1W ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1370, Samsung , WD90TA046BE ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1371, Samsung , WD70T4046EW ,Consumo de energía ponderado (por 100 ciclos),267,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1372, Candy , CSOW2853TWCBE-80 ,Consumo de energía ponderado (por 100 ciclos),393,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1373, Candy , CBD485D1BBE/-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1374, LG Electronics , F964V72WRHT ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1375, LG Electronics , F4DV5009S1W ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1376, Samsung , WD80TA046BE ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1377, Beko , HTV 8736 XS0 7166043500 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1378, Hoover , HBDS585D1ACE-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1379, HOTPOINT , RDGE 9643 W UK N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1380, SHARP , ES-HDB87WD-DE ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1381, SHARP , ES-HDB8147WD-DE ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1382, Hoover , HD 4106AMC/1-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1383, Hoover , HDB 4106AMC/1-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1384, Hoover , HDB4106AMBCR-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1385, Hoover , HDD4106AMBCB-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1386, Hoover , HDD4106AMBCR-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1387, Candy , ROW4964DWMCE-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1388, Hoover , H3DS4965DACGE-80 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1389, Hoover , H3DS 4965DACE-80 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1390, Candy , CSOW 4853TWCE-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1391, Candy , CSOW 4965TWE/1-S ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1392, Hoover , H3DS41065TACE-80 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,68,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1393, Hoover , H3DS4965TACBE-80 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1394, Montpellier Domestic Appliances , MIWD75 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,71,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1395, Hoover , H3D 41062DE/1-80 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,90,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
1396, LG Electronics , F4DV5009S0W ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1397, HOTPOINT , RDG 9643 W UK N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1398, Candy , CSOW2853TWCGE-80 ,Consumo de energía ponderado (por 100 ciclos),393,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1399, Candy , CSWS 4852DE/1-11 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1400, Electrolux , EW7W1684BI 914606421 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1401, SHARP , ES-NDH0144WC-DE ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,68,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1402, SHARP , ES-NDH0144WC-EN ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,68,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1403, SHARP , ES-NDH9144WD-DE ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1404, SHARP , ES-NDB7144WD-DE ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1405, SHARP , ES-NDB8144WD-FR ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1406, SHARP , ES-NDH9144WD-EN ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1407, SHARP , ES-NDB8144AD-EN ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1408, SHARP , ES-NDH9144WD-EE ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1409, SHARP , ES-NDB8144SD-EN ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1410, SHARP , ES-NDB8144WD-EN ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1411, SHARP , ES-NDH9144WD-FR ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1412, Hoover , HDD 4106AMBC-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
