Type,Title,eclrow,Content,eclrow7,Content8,Image
 INQ , ELB101WW ,Useful luminous flux, 900,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 INQ , ELR040NW ,Useful luminous flux, 900,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 INQ , ELDG090NW ,Useful luminous flux, 2 500,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LUCE STYL ,  Incasso LED 10W orientabile Mod:DLD-4-10W-3000K ,Useful luminous flux, 800,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Modee Smart Lighting , ML-GU10P4000K6WDB2 ,Useful luminous flux, 550,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Maxmat , GU10-5W-DIM 3000K ,Useful luminous flux, 365,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AIGOSTAR , AL-CDI015CW6-WB ,Useful luminous flux, 1 430,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Omprar , ZO0171900  DF04 ,Useful luminous flux, 8 000,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" Dongguan Oushi Electronic Technology Co., Ltd ", W13 ,Useful luminous flux, 680,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 BRAYTRON , BA52-00680 ,Useful luminous flux, 900,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Led Labs Lighting , TR-FL-DR-100W-NW ,Useful luminous flux, 8 200,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Led Labs Lighting , TR-FL-DR-200W-NW ,Useful luminous flux, 16 450,Energy consumption in on-mode, 200,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDVANCE , AC37276 ,Useful luminous flux, 305,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ORANGE ONE , FANO SMALL (02-06026-0102-07) ,Useful luminous flux, 800,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Top Light , LAON MEDIUM (09-06001-0202-03) ,Useful luminous flux, 1 200,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ZD Trading , 2574778-LS ,Useful luminous flux, 700,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Aurora , AU-A1GUZBRGBWB ,Useful luminous flux, 380,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 217550 ,Useful luminous flux, 873,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 V-TAC , 217548 ,Useful luminous flux, 968,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 DGA , 40052625 ,Useful luminous flux, 369,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 DGA , 40052638 ,Useful luminous flux, 141,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 DOMUS LINE , SHEP6 D-M D ,Useful luminous flux, 380,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 SIMES S.p.A. , PCB3691-930 ,Useful luminous flux, 616,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 DOMUS LINE , FLEXYLED SHEP6B D-M 200W 24Vdc ,Useful luminous flux, 15 600,Energy consumption in on-mode, 200,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ESIP , ESIP-2022888-ST64-C  ,Useful luminous flux, 300,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 V-TAC , 217545 ,Useful luminous flux, 872,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 V-TAC , 217547 ,Useful luminous flux, 918,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 SIMES S.p.A. , PCB3691-940 ,Useful luminous flux, 706,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 SIMES S.p.A. , PCB3691-927 ,Useful luminous flux, 592,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 DOMUS LINE , SHEP4 NW ,Useful luminous flux, 390,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 DOMUS LINE , FLEXYLED SHEP4 60W 24Vdc NW  ,Useful luminous flux, 4 680,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 LEDVANCE , AC37273 ,Useful luminous flux, 280,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 DOMUS LINE , SHEP4 WW ,Useful luminous flux, 390,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 DOMUS LINE , FLEXYLED SHEP4 60W 24Vdc WW  ,Useful luminous flux, 4 680,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Purpl , LS-4000K-120-IP65-220V ,Useful luminous flux, 662,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Kingfisher Int. Prod. B.V.  , 3663602670070 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 TD_LIGHTING , X-MS50223NC-4070-NF2W757H-F1-64 ,Useful luminous flux, 6 390,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 TD_LIGHTING , X-MS50223NC-5070-NF2W757H-F1-64 ,Useful luminous flux, 6 390,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 Faeber Lighting System S.p.A. , 000043757 ,Useful luminous flux, 33 880,Energy consumption in on-mode, 169,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 Lena Lighting S.A. , 745096/LX ,Useful luminous flux, 3 850,Energy consumption in on-mode, 26,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Lena Lighting S.A. , 745119/LX ,Useful luminous flux, 4 750,Energy consumption in on-mode, 33,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Lena Lighting S.A. , 317835 ,Useful luminous flux, 2 100,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 912252 ,Useful luminous flux, 7 100,Energy consumption in on-mode, 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Zumtobel Lighting GmbH , 10082924 ,Useful luminous flux, 6 600,Energy consumption in on-mode, 41,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 LIFE Electronics SpA , 39.968060F ,Useful luminous flux, 1 350,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 95056147 OFL ,Useful luminous flux, 23 960,Energy consumption in on-mode, 181,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 745102/LX ,Useful luminous flux, 7 300,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-SM1-16C-BA ,Useful luminous flux, 2 340,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-SM1-16M-BA ,Useful luminous flux, 2 340,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 EGLO , 2835-L513X2-120-22.5W-3000K ,Useful luminous flux, 2 700,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
﻿ DOMOLETTI    , LED16036-2W  ,Useful luminous flux, 700,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 NIVISS Leszek Łosin Sp. j. ,  MOD-NL-140CW440-3030-4000K-3STEP-VA03-HR ,Useful luminous flux, 3 330,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 TUNGSRAM , 95056452 OFL ,Useful luminous flux, 21 030,Energy consumption in on-mode, 181,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DUTSUGUAR , DUTSUGUAR_ST64_4W ,Useful luminous flux, 450,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-PM3-29C-BA ,Useful luminous flux, 3 950,Energy consumption in on-mode, 29,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-PM3-29M-BA ,Useful luminous flux, 3 950,Energy consumption in on-mode, 29,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-SM1-18C-BA ,Useful luminous flux, 2 500,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-SM1-18M-BA ,Useful luminous flux, 2 500,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU723-1206E1-303H7X5 ,Useful luminous flux, 2 185,Energy consumption in on-mode, 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 TUNGSRAM , 95056505 OFL ,Useful luminous flux, 21 480,Energy consumption in on-mode, 179,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Calex , 1101007400 ,Useful luminous flux, 1 055,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 FIAI , 197231 ,Useful luminous flux, 500,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-PM4-36C-BA ,Useful luminous flux, 4 850,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-S44C-BA ,Useful luminous flux, 5 800,Energy consumption in on-mode, 44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-SM2-25M-BA ,Useful luminous flux, 3 500,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L513X2-120-22.5W-4000K ,Useful luminous flux, 2 700,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 TUNGSRAM , 95056146 OFL ,Useful luminous flux, 21 930,Energy consumption in on-mode, 181,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 TUNGSRAM , 95056504 OFL ,Useful luminous flux, 20 600,Energy consumption in on-mode, 181,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-PM2-14M-BA ,Useful luminous flux, 1 950,Energy consumption in on-mode, 14,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-PM4-36M-BA ,Useful luminous flux, 4 850,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-SM2-25C-BA ,Useful luminous flux, 3 500,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-SM3-44C-BA ,Useful luminous flux, 5 900,Energy consumption in on-mode, 44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Wall Light , 30915503 ,Useful luminous flux, 2 100,Energy consumption in on-mode, 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 TUNGSRAM , 95056503 OFL ,Useful luminous flux, 20 840,Energy consumption in on-mode, 183,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lena Lighting S.A. , 187254/E ,Useful luminous flux, 750,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-S44M-BA ,Useful luminous flux, 5 800,Energy consumption in on-mode, 44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-SM2-34C-BA ,Useful luminous flux, 4 300,Energy consumption in on-mode, 34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-SM2-34M-BA ,Useful luminous flux, 4 300,Energy consumption in on-mode, 34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-SM3-44M-BA ,Useful luminous flux, 5 900,Energy consumption in on-mode, 44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LUCE AMBIENTE DESIGN , M-BRYANT-PM1-7M-BA ,Useful luminous flux, 1 000,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU713-1204E1-243H5X3 ,Useful luminous flux, 2 664,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LTPAG , ZT1605021  6F10 ,Useful luminous flux, 3 300,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LTPAG , ZT1610021  6F10 ,Useful luminous flux, 8 000,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDVANCE , AC37264 ,Useful luminous flux, 505,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDVANCE , AC37265 ,Useful luminous flux, 520,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 SPL , L641751430 ,Useful luminous flux, 510,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AGATA SA , PL210503-800 ,Useful luminous flux, 2 600,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU703-1202E1-243H5X3 ,Useful luminous flux, 1 300,Energy consumption in on-mode, 14,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU703-1202E1-273H7X5 ,Useful luminous flux, 1 366,Energy consumption in on-mode, 14,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU713-1204E1-303H7X5 ,Useful luminous flux, 2 707,Energy consumption in on-mode, 27,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU733-1210E1-303H7X5 ,Useful luminous flux, 3 593,Energy consumption in on-mode, 31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Lighting by Havsö , 35929 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 BRAYTRON , BP01-60910 ,Useful luminous flux, 790,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 BRAYTRON , BP01-60930 ,Useful luminous flux, 790,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 James Wood , 81810510 ,Useful luminous flux, 1 180,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 POCO Einrichtungsmärkte GmbH , 5958593/00 ,Useful luminous flux, 1 650,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Lighting by Havsö , 35926 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LYVIALED  , HVLR5120.XW ,Useful luminous flux, 850,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU713-1204E1-273H6X3 ,Useful luminous flux, 2 764,Energy consumption in on-mode, 27,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU723-1206E1-273H7X5 ,Useful luminous flux, 2 044,Energy consumption in on-mode, 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU733-1210E1-273H5X3 ,Useful luminous flux, 7 167,Energy consumption in on-mode, 66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDVANCE , AC37266 ,Useful luminous flux, 530,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Vershold Poland Sp. z o. o. , 220112-FL-24W ,Useful luminous flux, 2 000,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ORANGE ONE , CELLA TRIPLE (04-06028-0102-06) ,Useful luminous flux, 1 200,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Lighting by Havsö , 35928 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU713-1204E1-273H7X5 ,Useful luminous flux, 1 366,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU733-1210E1-273H7X5 ,Useful luminous flux, 3 405,Energy consumption in on-mode, 31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LTPAG , ZT1602021  6F10 ,Useful luminous flux, 1 600,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LTPAG , ZT1601021  6F10 ,Useful luminous flux, 750,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EYSCOTA , A19-6W ,Useful luminous flux, 600,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDVANCE , AC37263 ,Useful luminous flux, 505,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Lighting by Havsö , 35924 ,Useful luminous flux, 300,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LYVIALED  , HVLR120.XW ,Useful luminous flux, 850,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Kingfisher Int. Prod. B.V.  , 3663602670087  ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLU733-1210E1-353H7X5 ,Useful luminous flux, 7 015,Energy consumption in on-mode, 66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LTPAG , ZO0011400  GKD09 ,Useful luminous flux, 30 000,Energy consumption in on-mode, 500,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LTPAG , MC0103301 T-60 ,Useful luminous flux, 8 000,Energy consumption in on-mode, 80,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Olvaxey , FL-50 ,Useful luminous flux, 4 079,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Vershold Poland Sp. z o. o. , 220112-FL-50W ,Useful luminous flux, 4 250,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Maytoni Decorative Lighting , MOD106CL-L40G3K ,Useful luminous flux, 3 647,Energy consumption in on-mode, 40,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML127A ,Useful luminous flux, 600,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ORANGE ONE , CELLA QUADRO (04-06028-0202-06) ,Useful luminous flux, 1 600,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 BIOVITAE , DOMUS A60 3000K ,Useful luminous flux, 800,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AGATA SA , PL210503-1200 ,Useful luminous flux, 4 140,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 HAY ," Parade H16, 945011 ",Useful luminous flux, 410,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 AIGOSTAR , FG-18027-402 ,Useful luminous flux, 210,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Maytoni Decorative Lighting , MOD016PL-L75MG3K ,Useful luminous flux, 2 850,Energy consumption in on-mode, 75,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 SAMPA HELIOS , 434010 ,Useful luminous flux, 220,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Lighting by Havsö , 35931 ,Useful luminous flux, 80,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 HAY ," Parade H24, 945013 ",Useful luminous flux, 410,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ESIP , ESIP-2022888-ST64-A  ,Useful luminous flux, 150,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Lighting by Havsö , 35930 ,Useful luminous flux, 80,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 KLEBE , 18.372.100nw ,Useful luminous flux, 153,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 SPL , L641734530 ,Useful luminous flux, 360,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 HAY ," Parade H32, 945015 ",Useful luminous flux, 410,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" FK Technics, spol. s r.o. ", 4731328-01 ,Useful luminous flux, 604,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Lighting by Havsö , 35923 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 SCHULLER , 50069 ,Useful luminous flux, 560,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
