Type,Title,eclrow,Content,eclrow3,Content4,Image
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa , ALFA 12 ,Rated heat output, 12,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DOMUSA TEKNIK , TLIG000022 ,Rated heat output, 20,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DOMUSA TEKNIK , TLIG000023 ,Rated heat output, 30,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa , ALFA 22 ,Rated heat output, 22,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Ferroli , FSB PRO 25 ,Rated heat output, 25,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Ferroli , FSB PRO 35 ,Rated heat output, 35,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Ferroli , FSB PRO 30 ,Rated heat output, 30,Energy efficiency index (EEI), 112,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Ferroli , FSB PRO 40 ,Rated heat output, 40,Energy efficiency index (EEI), 112,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Ferroli , FSB PRO 50 ,Rated heat output, 50,Energy efficiency index (EEI), 112,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Easyfire Typ EF2 CC4 35 ,Rated heat output, 35,Energy efficiency index (EEI), 131,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Galmet , Genesis Plus KPP 34 ,Rated heat output, 34,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Easyfire Typ EF2 CC4 22 ,Rated heat output, 22,Energy efficiency index (EEI), 127,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH  , KWB Easyfire Typ EF2 CC4 10 ,Rated heat output, 10,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Galmet , Genesis Plus KPP 10 ,Rated heat output, 10,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Heiztechnik  , ONE 8 ,Rated heat output, 8,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Heiztechnik , ONE Basic 8 ,Rated heat output, 8,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Heiztechnik , ONE Basic 11 ,Rated heat output, 11,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 RED , RED ONE 8 ,Rated heat output, 8,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 RED , RED ONE Basic 8 ,Rated heat output, 8,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Easyfire Typ EF2 CC4 12 ,Rated heat output, 12,Energy efficiency index (EEI), 124,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Easyfire Typ EF2 CC4 30 ,Rated heat output, 30,Energy efficiency index (EEI), 130,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Easyfire Typ EF2 CC4 15 ,Rated heat output, 15,Energy efficiency index (EEI), 125,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Easyfire Typ EF2 CC4 25 ,Rated heat output, 25,Energy efficiency index (EEI), 128,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH  , KWB Easyfire Typ EF2 CC4 40 ,Rated heat output, 40,Energy efficiency index (EEI), 132,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Galmet , Genesis Plus KPP 20 ,Rated heat output, 20,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Schmid AG energy solutions , Novatronic XV 35/40 ,Rated heat output, 40,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Galmet , Genesis Plus KPP 15 ,Rated heat output, 15,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , D 25PX ,Rated heat output, 24,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
  Jaroslav Cankař a syn ATMOS , PX 25 ,Rated heat output, 24,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , KOMFORT EKO LUX 40 ,Rated heat output, 40,Energy efficiency index (EEI), 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , KOMFORT EKO LUX 20 ,Rated heat output, 20,Energy efficiency index (EEI), 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , KOMFORT EKO LUX 25 ,Rated heat output, 25,Energy efficiency index (EEI), 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , KOMFORT EKO LUX 30 ,Rated heat output, 30,Energy efficiency index (EEI), 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , KOMFORT EKO LUX 12 ,Rated heat output, 12,Energy efficiency index (EEI), 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , KOMFORT EKO LUX 15 ,Rated heat output, 15,Energy efficiency index (EEI), 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 ETA Heiztechnik , PC 32 ,Rated heat output, 32,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , SH 40P + TWIN 40 ,Rated heat output, 40,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , PC 25 ,Rated heat output, 25,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , PC 20 ,Rated heat output, 20,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , SH 50P + TWIN 50 ,Rated heat output, 50,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , SLK PRO 6 ,Rated heat output, 33,Energy efficiency index (EEI), 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , SLK PRO 7 ,Rated heat output, 38,Energy efficiency index (EEI), 101,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , SLK PRO 4 ,Rated heat output, 40,Energy efficiency index (EEI), 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , SLK PRO 8 ,Rated heat output, 42,Energy efficiency index (EEI), 103,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , SLK PRO 5 ,Rated heat output, 27,Energy efficiency index (EEI), 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , CBI 25S ,Rated heat output, 27,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
  Jaroslav Cankař a syn ATMOS , DC 70GSX ,Rated heat output, 70,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 CTM ecoenergie domestiche  , KOMPAKTA 18 ,Rated heat output, 18,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , CBI 32GS ,Rated heat output, 32,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , GSX 70 ,Rated heat output, 70,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , CBI 32S ,Rated heat output, 35,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , CBI 20GS ,Rated heat output, 20,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 CTM ecoenergie domestiche  , KOMPAKTA 14 ,Rated heat output, 14,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 CTM ecoenergie domestiche  , KOMPAKTA 21 ,Rated heat output, 21,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 STAUBER , ST12-16 ,Rated heat output, 16,Energy efficiency index (EEI), 70,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png
 STAUBER , St16-20 ,Rated heat output, 20,Energy efficiency index (EEI), 70,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png
 STAUBER , ST8-12 ,Rated heat output, 12,Energy efficiency index (EEI), 70,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png
 Zębiec , AGAT 20 ,Rated heat output, 20,Energy efficiency index (EEI), 124,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 ROYAL , CPR 28 T ,Rated heat output, 27,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Schmid AG energy solutions , Easytronic XV 30/30 ,Rated heat output, 30,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
  Jaroslav Cankař a syn ATMOS , DC 15GS ,Rated heat output, 15,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS  , GS 15 ,Rated heat output, 15,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 HERZ Energietechnik GmbH , pelletstar 60 CONDENSATION ,Rated heat output, 60,Energy efficiency index (EEI), 132,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 HERZ Energietechnik GmbH , pelletstar 45 CONDENSATION ,Rated heat output, 45,Energy efficiency index (EEI), 132,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Termomont TOBY , TOBY B 12 ,Rated heat output, 12,Energy efficiency index (EEI), 129,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 Termomont TOBY , TOBY B 30 ,Rated heat output, 30,Energy efficiency index (EEI), 131,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 Termomont TOBY , TOBY B 17 ,Rated heat output, 17,Energy efficiency index (EEI), 131,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 Termomont TOBY , TOBY B 40 ,Rated heat output, 40,Energy efficiency index (EEI), 128,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 HERZ Energietechnik GmbH , pelletstar 30 CONDENSATION ,Rated heat output, 30,Energy efficiency index (EEI), 132,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Radijator INŽENJERING , BIOlux 20 ,Rated heat output, 20,Energy efficiency index (EEI), 130,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 HERZ Energietechnik GmbH , pelletstar 20 CONDENSATION ,Rated heat output, 20,Energy efficiency index (EEI), 132,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-MediumGreen.png
 Radijator INŽENJERING , BIOlux 14 ,Rated heat output, 12,Energy efficiency index (EEI), 131,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 Ravelli , HR EVO 350 ,Rated heat output, 32,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ravelli , HR EVO 290 ,Rated heat output, 27,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ravelli , HR EVO 170 ,Rated heat output, 16,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ravelli , HR EVO 250 ,Rated heat output, 22,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ravelli , HR evo 390 ,Rated heat output, 35,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 JOLLY MEC , MEC 21-18kW ,Rated heat output, 19,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 RED , PERFORMA 15 EASY CLEAN ,Rated heat output, 15,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 RED , PERFORMA 15 EASY CLEAN PLUS ,Rated heat output, 15,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Schmid AG energy solutions , Zyklotronic XV 30/30 ,Rated heat output, 30,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Heiztechnik , Q Eko GL 15 ,Rated heat output, 15,Energy efficiency index (EEI), 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Heiztechnik , Q Eko GL 24 ,Rated heat output, 24,Energy efficiency index (EEI), 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Heiztechnik , HT Eko GL 15 ,Rated heat output, 15,Energy efficiency index (EEI), 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Heiztechnik ,  Q Eko GL 20 ,Rated heat output, 20,Energy efficiency index (EEI), 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Heiztechnik , Q Eko GL 50 ,Rated heat output, 50,Energy efficiency index (EEI), 84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Heiztechnik , Q Eko GL 60 ,Rated heat output, 60,Energy efficiency index (EEI), 84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Heiztechnik , HT Eko GL 20 ,Rated heat output, 20,Energy efficiency index (EEI), 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Heiztechnik  , HT Eko GL 40 ,Rated heat output, 40,Energy efficiency index (EEI), 84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Heiztechnik , HT Eko GL 24 ,Rated heat output, 24,Energy efficiency index (EEI), 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 Heiztechnik , Q Eko GL 40 ,Rated heat output, 40,Energy efficiency index (EEI), 84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png
 DOMUSA TEKNIK , TLIG000013 ,Rated heat output, 20,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DOMUSA TEKNIK , TLIG000014 ,Rated heat output, 30,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DOMUSA TEKNIK , TLIG000015 ,Rated heat output, 40,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 CTM ecoenergie domestiche  , ECOWOOD 31 ,Rated heat output, 30,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 CTM ecoenergie domestiche  , ECOWOOD 18 ,Rated heat output, 18,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 CTM ecoenergie domestiche  , ECOWOOD 25 ,Rated heat output, 25,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 CTM ecoenergie domestiche  , ECOWOOD 12 ,Rated heat output, 12,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 BAXI , TPK HS35 ,Rated heat output, 35,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 ÖKOFEN , PELLEMATIC COMPACT 12 ,Rated heat output, 12,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ÖKOFEN , PELLEMATIC COMPACT 14 ,Rated heat output, 14,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ÖKOFEN , PELLEMATIC COMPACT 10 ,Rated heat output, 10,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ÖKOFEN , PELLEMATIC COMPACT 18 ,Rated heat output, 18,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ÖKOFEN , PELLEMATIC COMPACT 16 ,Rated heat output, 16,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 RED , PERFORMA 20 EASY CLEAN ,Rated heat output, 19,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Zębiec , AGAT 10 ,Rated heat output, 10,Energy efficiency index (EEI), 124,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , DELTA EKOPELL 25 ,Rated heat output, 25,Energy efficiency index (EEI), 124,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Ferroli , FSB3 25 ,Rated heat output, 25,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , FSB3 30 ,Rated heat output, 33,Energy efficiency index (EEI), 112,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , SLK 8 ,Rated heat output, 51,Energy efficiency index (EEI), 102,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa , EKO SLIM 10 ,Rated heat output, 10,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , DELTA EKOPELL 20 ,Rated heat output, 20,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , EKO SLIM 20 ,Rated heat output, 20,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , DELTA EKOPELL 10 ,Rated heat output, 10,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 ATLANTIC , 021171 ,Rated heat output, 25,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , EKO SLIM 15 ,Rated heat output, 15,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , DELTA EKOPELL 15 ,Rated heat output, 15,Energy efficiency index (EEI), 124,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 La Nordica , LNK 20 ,Rated heat output, 21,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 La Nordica , LNK 15 ,Rated heat output, 17,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 La Nordica , LNK 40 ,Rated heat output, 37,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 La Nordica , LNK 30 ,Rated heat output, 29,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , eHACK 70 ,Rated heat output, 70,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , eHACK 70 EP ,Rated heat output, 70,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , SLK 6 ,Rated heat output, 36,Energy efficiency index (EEI), 102,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , eHACK 60 ,Rated heat output, 60,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , eHACK 60 EP ,Rated heat output, 60,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , SLK 7 ,Rated heat output, 43,Energy efficiency index (EEI), 102,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Termomont , TKU3 BIOTERMEC 20 ,Rated heat output, 20,Energy efficiency index (EEI), 128,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 Ferroli , EASYFIRE 29 ,Rated heat output, 27,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , EASYFIRE 24 ,Rated heat output, 22,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , BIOPELLET 29 ,Rated heat output, 27,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , EASYFIRE 39 ,Rated heat output, 35,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , EASYFIRE 35 ,Rated heat output, 32,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , BIOPELLET 39 ,Rated heat output, 35,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , EASYFIRE 17 ,Rated heat output, 16,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ATLANTIC , 021172 ,Rated heat output, 30,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Paradigma , 05-5405 ,Rated heat output, 12,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , SIGMA E NZ 48  ,Rated heat output, 48,Energy efficiency index (EEI), 84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 DEFRO Spółka z ograniczoną odpowiedzialnością Spółka komandytowa  , SIGMA E 48 ,Rated heat output, 48,Energy efficiency index (EEI), 84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png
 Ferroli , SLK 5 ,Rated heat output, 30,Energy efficiency index (EEI), 102,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Ferroli , SLK 4 ,Rated heat output, 23,Energy efficiency index (EEI), 102,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
" UAB ""Kalvis"" ", K-8-16DG ,Rated heat output, 16,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
" UAB ""Kalvis"" ", K-8-10DG ,Rated heat output, 10,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
" UAB ""Kalvis"" ", K-8-20DG ,Rated heat output, 20,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7668983 Vitoligno 100-S V10A 23 KW ,Rated heat output, 23,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7668985 Vitoligno 100-S V10A 34.9 KW ,Rated heat output, 35,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
